Name,IPFamily,Type,IPAddress,Description
CTAS_IP_2031,IPv4,IP,115.63.37.63,악성코드 유포지
CTAS_IP_2032,IPv4,IP,182.114.195.249,악성코드 유포지
CTAS_IP_2033,IPv4,IP,115.50.26.184,악성코드 유포지
CTAS_IP_2034,IPv4,IP,115.59.69.121,악성코드 유포지
CTAS_IP_2035,IPv4,IP,115.56.151.23,악성코드 유포지
CTAS_IP_2036,IPv4,IP,182.116.15.170,악성코드 유포지
CTAS_IP_2037,IPv4,IP,115.50.0.133,악성코드 유포지
CTAS_IP_2038,IPv4,IP,42.231.36.251,악성코드 유포지
CTAS_IP_2039,IPv4,IP,219.157.66.117,악성코드 유포지
CTAS_IP_2040,IPv4,IP,42.238.128.168,악성코드 유포지
CTAS_IP_2041,IPv4,IP,112.239.102.248,악성코드 유포지
CTAS_IP_2042,IPv4,IP,182.121.8.3,악성코드 유포지
CTAS_IP_2043,IPv4,IP,112.248.162.44,악성코드 유포지
CTAS_IP_2044,IPv4,IP,42.225.202.95,악성코드 유포지
CTAS_IP_2045,IPv4,IP,110.36.0.107,악성코드 유포지
CTAS_IP_2046,IPv4,IP,202.111.130.62,악성코드 유포지
CTAS_IP_2047,IPv4,IP,123.13.24.6,악성코드 유포지
CTAS_IP_2048,IPv4,IP,61.52.174.192,악성코드 유포지
CTAS_IP_2049,IPv4,IP,115.49.194.249,악성코드 유포지
CTAS_IP_2050,IPv4,IP,219.156.34.8,악성코드 유포지
CTAS_IP_2051,IPv4,IP,182.126.93.65,악성코드 유포지
CTAS_IP_2052,IPv4,IP,110.36.93.182,악성코드 유포지
CTAS_IP_2053,IPv4,IP,110.37.67.175,악성코드 유포지
CTAS_IP_2054,IPv4,IP,124.131.187.176,악성코드 유포지
CTAS_IP_2055,IPv4,IP,182.126.118.136,악성코드 유포지
CTAS_IP_2056,IPv4,IP,123.8.130.177,악성코드 유포지
CTAS_IP_2057,IPv4,IP,112.242.135.226,악성코드 유포지
CTAS_IP_2058,IPv4,IP,27.37.231.238,악성코드 유포지
CTAS_IP_2059,IPv4,IP,175.165.44.171,악성코드 유포지
CTAS_IP_2060,IPv4,IP,175.149.137.173,악성코드 유포지
CTAS_IP_2061,IPv4,IP,163.142.87.90,악성코드 유포지
CTAS_IP_2062,IPv4,IP,27.37.62.119,악성코드 유포지
CTAS_IP_2063,IPv4,IP,219.156.0.226,악성코드 유포지
CTAS_IP_2064,IPv4,IP,116.138.30.151,악성코드 유포지
CTAS_IP_2065,IPv4,IP,1.164.180.20,피싱
CTAS_IP_2066,IPv4,IP,113.231.83.43,악성코드 유포지
CTAS_IP_2067,IPv4,IP,42.5.90.78,악성코드 유포지
CTAS_IP_2068,IPv4,IP,113.239.127.20,악성코드 유포지
CTAS_IP_2069,IPv4,IP,221.203.134.211,악성코드 유포지
CTAS_IP_2070,IPv4,IP,124.94.78.2,악성코드 유포지
CTAS_IP_2071,IPv4,IP,119.116.172.193,악성코드 유포지
CTAS_IP_2072,IPv4,IP,113.236.150.202,악성코드 유포지
CTAS_IP_2073,IPv4,IP,119.109.200.52,악성코드 유포지
CTAS_IP_2074,IPv4,IP,175.168.219.238,악성코드 유포지
CTAS_IP_2075,IPv4,IP,112.93.201.229,악성코드 유포지
CTAS_IP_2076,IPv4,IP,27.37.124.78,악성코드 유포지
CTAS_IP_2077,IPv4,IP,175.165.126.17,악성코드 유포지
CTAS_IP_2078,IPv4,IP,42.86.164.225,악성코드 유포지
CTAS_IP_2079,IPv4,IP,175.173.80.65,악성코드 유포지
CTAS_IP_2080,IPv4,IP,166.48.94.241,악성코드 유포지
CTAS_IP_2081,IPv4,IP,108.168.0.60,악성코드 유포지
CTAS_IP_2082,IPv4,IP,95.214.40.65,악성코드 유포지
CTAS_IP_2083,IPv4,IP,178.236.253.136,피싱
CTAS_IP_2084,IPv4,IP,182.114.197.145,악성코드 유포지
CTAS_IP_2085,IPv4,IP,123.12.230.170,악성코드 유포지
CTAS_IP_2086,IPv4,IP,111.127.226.170,악성코드 유포지
CTAS_IP_2087,IPv4,IP,182.245.226.151,악성코드 유포지
CTAS_IP_2088,IPv4,IP,125.44.58.134,악성코드 유포지
CTAS_IP_2089,IPv4,IP,112.242.24.137,악성코드 유포지
CTAS_IP_2090,IPv4,IP,39.90.185.17,악성코드 유포지
CTAS_IP_2091,IPv4,IP,219.156.35.217,악성코드 유포지
CTAS_IP_2092,IPv4,IP,123.14.41.188,악성코드 유포지
CTAS_IP_2093,IPv4,IP,123.11.96.26,악성코드 유포지
CTAS_IP_2094,IPv4,IP,123.11.10.195,악성코드 유포지
CTAS_IP_2095,IPv4,IP,119.189.157.22,악성코드 유포지
CTAS_IP_2096,IPv4,IP,115.63.186.54,악성코드 유포지
CTAS_IP_2097,IPv4,IP,182.116.123.246,악성코드 유포지
CTAS_IP_2098,IPv4,IP,42.239.171.246,악성코드 유포지
CTAS_IP_2099,IPv4,IP,182.116.115.167,악성코드 유포지
CTAS_IP_2100,IPv4,IP,125.42.33.186,악성코드 유포지
CTAS_IP_2101,IPv4,IP,115.55.35.35,악성코드 유포지
CTAS_IP_2102,IPv4,IP,221.15.14.226,악성코드 유포지
CTAS_IP_2103,IPv4,IP,119.179.75.139,악성코드 유포지
CTAS_IP_2104,IPv4,IP,115.48.152.36,악성코드 유포지
CTAS_IP_2105,IPv4,IP,182.115.186.24,악성코드 유포지
CTAS_IP_2106,IPv4,IP,182.124.22.38,악성코드 유포지
CTAS_IP_2107,IPv4,IP,61.53.202.17,악성코드 유포지
CTAS_IP_2108,IPv4,IP,123.11.77.184,악성코드 유포지
CTAS_IP_2109,IPv4,IP,125.41.168.201,악성코드 유포지
CTAS_IP_2110,IPv4,IP,115.57.244.214,악성코드 유포지
CTAS_IP_2111,IPv4,IP,219.156.57.37,악성코드 유포지
CTAS_IP_2112,IPv4,IP,219.157.183.59,악성코드 유포지
CTAS_IP_2113,IPv4,IP,115.63.231.252,악성코드 유포지
CTAS_IP_2114,IPv4,IP,115.59.34.89,악성코드 유포지
CTAS_IP_2115,IPv4,IP,123.5.186.68,악성코드 유포지
CTAS_IP_2116,IPv4,IP,123.4.193.53,악성코드 유포지
CTAS_IP_2117,IPv4,IP,115.58.86.110,악성코드 유포지
CTAS_IP_2118,IPv4,IP,125.40.121.213,악성코드 유포지
CTAS_IP_2119,IPv4,IP,27.215.182.207,악성코드 유포지
CTAS_IP_2120,IPv4,IP,42.227.178.238,악성코드 유포지
CTAS_IP_2121,IPv4,IP,222.138.117.109,악성코드 유포지
CTAS_IP_2122,IPv4,IP,123.14.78.161,악성코드 유포지
CTAS_IP_2123,IPv4,IP,27.206.193.16,악성코드 유포지
CTAS_IP_2124,IPv4,IP,125.41.9.166,악성코드 유포지
CTAS_IP_2125,IPv4,IP,182.119.60.238,악성코드 유포지
CTAS_IP_2126,IPv4,IP,39.88.187.161,악성코드 유포지
CTAS_IP_2127,IPv4,IP,27.215.126.55,악성코드 유포지
CTAS_IP_2128,IPv4,IP,123.129.135.56,악성코드 유포지
CTAS_IP_2129,IPv4,IP,27.202.155.9,악성코드 유포지
CTAS_IP_2130,IPv4,IP,39.87.216.228,악성코드 유포지
CTAS_IP_2131,IPv4,IP,39.89.61.252,악성코드 유포지
CTAS_IP_2132,IPv4,IP,115.49.25.150,악성코드 유포지
CTAS_IP_2133,IPv4,IP,182.121.170.61,악성코드 유포지
CTAS_IP_2134,IPv4,IP,42.224.148.98,악성코드 유포지
CTAS_IP_2135,IPv4,IP,182.119.13.88,악성코드 유포지
CTAS_IP_2136,IPv4,IP,42.238.250.193,악성코드 유포지
CTAS_IP_2137,IPv4,IP,61.53.194.94,악성코드 유포지
CTAS_IP_2138,IPv4,IP,182.116.48.123,악성코드 유포지
CTAS_IP_2139,IPv4,IP,42.232.227.79,악성코드 유포지
CTAS_IP_2140,IPv4,IP,123.188.223.114,악성코드 유포지
CTAS_IP_2141,IPv4,IP,61.137.153.168,악성코드 유포지
CTAS_IP_2142,IPv4,IP,27.37.121.20,악성코드 유포지
CTAS_IP_2143,IPv4,IP,124.95.22.65,악성코드 유포지
CTAS_IP_2144,IPv4,IP,175.173.93.137,악성코드 유포지
CTAS_IP_2145,IPv4,IP,110.37.103.207,악성코드 유포지
CTAS_IP_2146,IPv4,IP,110.37.118.241,악성코드 유포지
CTAS_IP_2147,IPv4,IP,110.36.77.162,악성코드 유포지
CTAS_IP_2148,IPv4,IP,110.37.118.101,악성코드 유포지
CTAS_IP_2149,IPv4,IP,178.206.144.30,악성코드 유포지
CTAS_IP_2150,IPv4,IP,176.226.183.136,악성코드 유포지
CTAS_IP_2151,IPv4,IP,117.193.157.143,악성코드 유포지
CTAS_IP_2152,IPv4,IP,114.41.18.121,피싱
CTAS_IP_2153,IPv4,IP,111.253.206.237,피싱
CTAS_IP_2154,IPv4,IP,123.4.1.45,악성코드 유포지
CTAS_IP_2155,IPv4,IP,42.231.92.76,악성코드 유포지
CTAS_IP_2156,IPv4,IP,182.121.166.54,악성코드 유포지
CTAS_IP_2157,IPv4,IP,182.117.1.34,악성코드 유포지
CTAS_IP_2158,IPv4,IP,42.231.254.48,악성코드 유포지
CTAS_IP_2159,IPv4,IP,42.239.166.109,악성코드 유포지
CTAS_IP_2160,IPv4,IP,1.168.174.21,피싱
CTAS_IP_2161,IPv4,IP,46.203.233.102,악성코드 유포지
CTAS_IP_2162,IPv4,IP,1.168.178.69,피싱
CTAS_IP_2163,IPv4,IP,1.168.176.33,피싱
CTAS_IP_2164,IPv4,IP,36.232.65.16,피싱
CTAS_IP_2165,IPv4,IP,1.164.182.78,피싱
CTAS_IP_2166,IPv4,IP,110.37.70.244,악성코드 유포지
CTAS_IP_2167,IPv4,IP,182.52.72.221,악성코드 유포지
CTAS_IP_2168,IPv4,IP,220.161.100.220,악성코드 유포지
CTAS_IP_2169,IPv4,IP,217.96.33.95,악성코드 유포지
CTAS_IP_2170,IPv4,IP,221.15.8.186,악성코드 유포지
CTAS_IP_2171,IPv4,IP,125.46.228.209,악성코드 유포지
CTAS_IP_2172,IPv4,IP,42.227.177.112,악성코드 유포지
CTAS_IP_2173,IPv4,IP,182.127.64.192,악성코드 유포지
CTAS_IP_2174,IPv4,IP,115.49.79.143,악성코드 유포지
CTAS_IP_2175,IPv4,IP,182.127.124.145,악성코드 유포지
CTAS_IP_2176,IPv4,IP,125.40.75.125,악성코드 유포지
CTAS_IP_2177,IPv4,IP,115.48.161.30,악성코드 유포지
CTAS_IP_2178,IPv4,IP,125.43.126.42,악성코드 유포지
CTAS_IP_2179,IPv4,IP,182.112.28.57,악성코드 유포지
CTAS_IP_2180,IPv4,IP,115.51.34.167,악성코드 유포지
CTAS_IP_2181,IPv4,IP,182.119.6.60,악성코드 유포지
CTAS_IP_2182,IPv4,IP,42.230.213.188,악성코드 유포지
CTAS_IP_2183,IPv4,IP,123.5.23.167,악성코드 유포지
CTAS_IP_2184,IPv4,IP,115.51.17.29,악성코드 유포지
CTAS_IP_2185,IPv4,IP,182.113.207.69,악성코드 유포지
CTAS_IP_2186,IPv4,IP,222.140.199.147,악성코드 유포지
CTAS_IP_2187,IPv4,IP,42.232.84.165,악성코드 유포지
CTAS_IP_2188,IPv4,IP,222.138.181.107,악성코드 유포지
CTAS_IP_2189,IPv4,IP,219.157.61.200,악성코드 유포지
CTAS_IP_2190,IPv4,IP,182.127.5.73,악성코드 유포지
CTAS_IP_2191,IPv4,IP,42.226.210.41,악성코드 유포지
CTAS_IP_2192,IPv4,IP,115.55.229.93,악성코드 유포지
CTAS_IP_2193,IPv4,IP,182.121.40.60,악성코드 유포지
CTAS_IP_2194,IPv4,IP,222.139.47.247,악성코드 유포지
CTAS_IP_2195,IPv4,IP,112.239.122.111,악성코드 유포지
CTAS_IP_2196,IPv4,IP,119.163.91.73,악성코드 유포지
CTAS_IP_2197,IPv4,IP,42.226.195.71,악성코드 유포지
CTAS_IP_2198,IPv4,IP,222.142.241.108,악성코드 유포지
CTAS_IP_2199,IPv4,IP,115.54.152.231,악성코드 유포지
CTAS_IP_2200,IPv4,IP,125.40.68.213,악성코드 유포지
CTAS_IP_2201,IPv4,IP,222.141.235.153,악성코드 유포지
CTAS_IP_2202,IPv4,IP,110.37.2.60,악성코드 유포지
CTAS_IP_2203,IPv4,IP,115.55.237.253,악성코드 유포지
CTAS_IP_2204,IPv4,IP,182.122.208.241,악성코드 유포지
CTAS_IP_2205,IPv4,IP,219.157.52.35,악성코드 유포지
CTAS_IP_2206,IPv4,IP,222.138.104.16,악성코드 유포지
CTAS_IP_2207,IPv4,IP,115.48.161.5,악성코드 유포지
CTAS_IP_2208,IPv4,IP,27.37.231.119,악성코드 유포지
CTAS_IP_2209,IPv4,IP,113.231.124.245,악성코드 유포지
CTAS_IP_2210,IPv4,IP,42.86.81.41,악성코드 유포지
CTAS_IP_2211,IPv4,IP,42.177.96.103,악성코드 유포지
CTAS_IP_2212,IPv4,IP,175.146.210.103,악성코드 유포지
CTAS_IP_2213,IPv4,IP,124.95.124.97,악성코드 유포지
CTAS_IP_2214,IPv4,IP,175.175.129.238,악성코드 유포지
CTAS_IP_2215,IPv4,IP,123.188.72.146,악성코드 유포지
CTAS_IP_2216,IPv4,IP,36.232.122.131,피싱
CTAS_IP_2217,IPv4,IP,111.253.213.210,피싱
CTAS_IP_2218,IPv4,IP,36.232.65.209,피싱
CTAS_IP_2219,IPv4,IP,1.164.180.168,피싱
CTAS_IP_2220,IPv4,IP,1.164.180.213,피싱
CTAS_IP_2221,IPv4,IP,1.164.175.176,피싱
CTAS_IP_2222,IPv4,IP,36.232.67.97,피싱
CTAS_IP_2223,IPv4,IP,36.232.87.135,피싱
CTAS_IP_2224,IPv4,IP,111.253.206.91,피싱
CTAS_IP_2225,IPv4,IP,1.164.179.101,피싱
CTAS_IP_2226,IPv4,IP,36.232.66.71,피싱
CTAS_IP_2227,IPv4,IP,185.239.49.135,피싱
CTAS_IP_2228,IPv4,IP,36.232.104.4,피싱
CTAS_IP_2229,IPv4,IP,36.232.127.46,피싱
CTAS_IP_2230,IPv4,IP,115.55.62.149,악성코드 유포지
CTAS_IP_2231,IPv4,IP,110.38.206.86,악성코드 유포지
CTAS_IP_2232,IPv4,IP,60.23.233.29,악성코드 유포지
CTAS_IP_2233,IPv4,IP,110.37.66.198,악성코드 유포지
CTAS_IP_2234,IPv4,IP,125.41.223.166,악성코드 유포지
CTAS_IP_2235,IPv4,IP,219.156.61.172,악성코드 유포지
CTAS_IP_2236,IPv4,IP,220.202.89.116,악성코드 유포지
CTAS_IP_2237,IPv4,IP,115.61.50.185,악성코드 유포지
CTAS_IP_2238,IPv4,IP,219.155.200.107,악성코드 유포지
CTAS_IP_2239,IPv4,IP,61.53.140.228,악성코드 유포지
CTAS_IP_2240,IPv4,IP,27.207.142.101,악성코드 유포지
CTAS_IP_2241,IPv4,IP,125.43.228.185,악성코드 유포지
CTAS_IP_2242,IPv4,IP,182.113.32.217,악성코드 유포지
CTAS_IP_2243,IPv4,IP,182.117.78.108,악성코드 유포지
CTAS_IP_2244,IPv4,IP,36.232.81.50,피싱
CTAS_IP_2245,IPv4,IP,36.232.74.100,피싱
CTAS_IP_2246,IPv4,IP,36.232.84.43,피싱
CTAS_IP_2247,IPv4,IP,36.232.119.175,피싱
CTAS_IP_2248,IPv4,IP,24.88.242.17,악성코드 유포지
CTAS_IP_2249,IPv4,IP,110.246.85.231,악성코드 유포지
CTAS_IP_2250,IPv4,IP,110.37.112.100,악성코드 유포지
CTAS_IP_2251,IPv4,IP,202.71.49.85,악성코드 유포지
CTAS_IP_2252,IPv4,IP,110.37.108.107,악성코드 유포지
CTAS_IP_2253,IPv4,IP,124.230.229.205,악성코드 유포지
CTAS_IP_2254,IPv4,IP,59.42.88.39,악성코드 유포지
CTAS_IP_2255,IPv4,IP,177.42.72.125,악성코드 유포지
CTAS_IP_2256,IPv4,IP,71.239.7.81,악성코드 유포지
CTAS_IP_2257,IPv4,IP,219.156.173.142,악성코드 유포지
CTAS_IP_2258,IPv4,IP,115.49.201.84,악성코드 유포지
CTAS_IP_2259,IPv4,IP,125.42.29.65,악성코드 유포지
CTAS_IP_2260,IPv4,IP,59.102.26.245,악성코드 유포지
CTAS_IP_2261,IPv4,IP,39.88.68.84,악성코드 유포지
CTAS_IP_2262,IPv4,IP,182.113.6.97,악성코드 유포지
CTAS_IP_2263,IPv4,IP,115.48.51.169,악성코드 유포지
CTAS_IP_2264,IPv4,IP,125.41.5.140,악성코드 유포지
CTAS_IP_2265,IPv4,IP,115.48.149.177,악성코드 유포지
CTAS_IP_2266,IPv4,IP,112.248.107.131,악성코드 유포지
CTAS_IP_2267,IPv4,IP,42.227.238.104,악성코드 유포지
CTAS_IP_2268,IPv4,IP,27.220.251.52,악성코드 유포지
CTAS_IP_2269,IPv4,IP,39.90.144.34,악성코드 유포지
CTAS_IP_2270,IPv4,IP,123.234.207.163,악성코드 유포지
CTAS_IP_2271,IPv4,IP,27.215.177.233,악성코드 유포지
CTAS_IP_2272,IPv4,IP,123.130.207.72,악성코드 유포지
CTAS_IP_2273,IPv4,IP,112.242.60.170,악성코드 유포지
CTAS_IP_2274,IPv4,IP,117.241.183.4,악성코드 유포지
CTAS_IP_2275,IPv4,IP,61.54.217.94,악성코드 유포지
CTAS_IP_2276,IPv4,IP,115.55.230.77,악성코드 유포지
CTAS_IP_2277,IPv4,IP,72.255.29.8,악성코드 유포지
CTAS_IP_2278,IPv4,IP,115.55.235.195,악성코드 유포지
CTAS_IP_2279,IPv4,IP,42.230.47.43,악성코드 유포지
CTAS_IP_2280,IPv4,IP,27.215.76.85,악성코드 유포지
CTAS_IP_2281,IPv4,IP,42.232.238.92,악성코드 유포지
CTAS_IP_2282,IPv4,IP,222.137.145.69,악성코드 유포지
CTAS_IP_2283,IPv4,IP,112.248.252.107,악성코드 유포지
CTAS_IP_2284,IPv4,IP,182.112.91.177,악성코드 유포지
CTAS_IP_2285,IPv4,IP,123.13.109.59,악성코드 유포지
CTAS_IP_2286,IPv4,IP,42.233.105.228,악성코드 유포지
CTAS_IP_2287,IPv4,IP,115.50.45.157,악성코드 유포지
CTAS_IP_2288,IPv4,IP,182.126.245.190,악성코드 유포지
CTAS_IP_2289,IPv4,IP,182.126.182.144,악성코드 유포지
CTAS_IP_2290,IPv4,IP,45.163.68.86,악성코드 유포지
CTAS_IP_2291,IPv4,IP,115.63.244.21,악성코드 유포지
CTAS_IP_2292,IPv4,IP,222.136.102.71,악성코드 유포지
CTAS_IP_2293,IPv4,IP,115.55.54.93,악성코드 유포지
CTAS_IP_2294,IPv4,IP,182.120.130.194,악성코드 유포지
CTAS_IP_2295,IPv4,IP,27.215.81.86,악성코드 유포지
CTAS_IP_2296,IPv4,IP,72.49.193.91,악성코드 유포지
CTAS_IP_2297,IPv4,IP,176.226.172.120,악성코드 유포지
CTAS_IP_2298,IPv4,IP,221.203.237.218,악성코드 유포지
CTAS_IP_2299,IPv4,IP,27.37.63.168,악성코드 유포지
CTAS_IP_2300,IPv4,IP,123.189.169.165,악성코드 유포지
CTAS_IP_2301,IPv4,IP,45.132.237.98,피싱
CTAS_IP_2302,IPv4,IP,1.163.199.191,피싱
CTAS_IP_2303,IPv4,IP,111.253.214.244,피싱
CTAS_IP_2304,IPv4,IP,36.232.66.10,피싱
CTAS_IP_2305,IPv4,IP,36.232.68.15,피싱
CTAS_IP_2306,IPv4,IP,114.41.22.165,피싱
CTAS_IP_2307,IPv4,IP,1.163.192.36,피싱
CTAS_IP_2308,IPv4,IP,111.253.198.139,피싱
CTAS_IP_2309,IPv4,IP,1.170.201.76,피싱
CTAS_IP_2310,IPv4,IP,1.163.211.171,피싱
CTAS_IP_2311,IPv4,IP,1.163.218.184,피싱
CTAS_IP_2312,IPv4,IP,111.246.238.115,피싱
CTAS_IP_2313,IPv4,IP,111.253.193.59,피싱
CTAS_IP_2314,IPv4,IP,36.232.66.139,피싱
CTAS_IP_2315,IPv4,IP,110.37.30.28,악성코드 유포지
CTAS_IP_2316,IPv4,IP,39.74.247.141,악성코드 유포지
CTAS_IP_2317,IPv4,IP,112.246.114.6,악성코드 유포지
CTAS_IP_2318,IPv4,IP,123.129.155.110,악성코드 유포지
CTAS_IP_2319,IPv4,IP,39.81.152.190,악성코드 유포지
CTAS_IP_2320,IPv4,IP,42.224.248.127,악성코드 유포지
CTAS_IP_2321,IPv4,IP,221.15.141.13,악성코드 유포지
CTAS_IP_2322,IPv4,IP,115.55.254.151,악성코드 유포지
CTAS_IP_2323,IPv4,IP,115.58.94.112,악성코드 유포지
CTAS_IP_2324,IPv4,IP,42.231.93.113,악성코드 유포지
CTAS_IP_2325,IPv4,IP,182.115.240.54,악성코드 유포지
CTAS_IP_2326,IPv4,IP,61.53.94.84,악성코드 유포지
CTAS_IP_2327,IPv4,IP,42.224.9.237,악성코드 유포지
CTAS_IP_2328,IPv4,IP,42.233.150.171,악성코드 유포지
CTAS_IP_2329,IPv4,IP,115.59.121.97,악성코드 유포지
CTAS_IP_2330,IPv4,IP,115.61.47.140,악성코드 유포지
CTAS_IP_2331,IPv4,IP,42.235.86.113,악성코드 유포지
CTAS_IP_2332,IPv4,IP,61.52.1.187,악성코드 유포지
CTAS_IP_2333,IPv4,IP,42.234.233.168,악성코드 유포지
CTAS_IP_2334,IPv4,IP,182.112.213.162,악성코드 유포지
CTAS_IP_2335,IPv4,IP,123.12.199.240,악성코드 유포지
CTAS_IP_2336,IPv4,IP,112.93.138.19,악성코드 유포지
CTAS_IP_2337,IPv4,IP,36.64.184.26,악성코드 유포지
CTAS_IP_2338,IPv4,IP,24.95.54.96,악성코드 유포지
CTAS_IP_2339,IPv4,IP,222.127.53.189,악성코드 유포지
CTAS_IP_2340,IPv4,IP,219.68.198.66,악성코드 유포지
CTAS_IP_2341,IPv4,IP,223.112.189.134,악성코드 유포지
CTAS_IP_2342,IPv4,IP,154.208.28.194,피싱
CTAS_IP_2343,IPv4,IP,110.36.1.168,악성코드 유포지
CTAS_IP_2344,IPv4,IP,110.37.76.196,악성코드 유포지
CTAS_IP_2345,IPv4,IP,110.36.27.124,악성코드 유포지
CTAS_IP_2346,IPv4,IP,27.202.41.170,악성코드 유포지
CTAS_IP_2347,IPv4,IP,27.202.251.35,악성코드 유포지
CTAS_IP_2348,IPv4,IP,112.248.178.186,악성코드 유포지
CTAS_IP_2349,IPv4,IP,112.248.185.73,악성코드 유포지
CTAS_IP_2350,IPv4,IP,112.242.15.165,악성코드 유포지
CTAS_IP_2351,IPv4,IP,119.165.28.120,악성코드 유포지
CTAS_IP_2352,IPv4,IP,27.215.87.254,악성코드 유포지
CTAS_IP_2353,IPv4,IP,112.248.114.14,악성코드 유포지
CTAS_IP_2354,IPv4,IP,175.147.193.10,악성코드 유포지
CTAS_IP_2355,IPv4,IP,42.7.153.189,악성코드 유포지
CTAS_IP_2356,IPv4,IP,60.19.68.197,악성코드 유포지
CTAS_IP_2357,IPv4,IP,113.236.107.19,악성코드 유포지
CTAS_IP_2358,IPv4,IP,175.149.157.249,악성코드 유포지
CTAS_IP_2359,IPv4,IP,42.177.110.141,악성코드 유포지
CTAS_IP_2360,IPv4,IP,222.138.119.157,악성코드 유포지
CTAS_IP_2361,IPv4,IP,115.56.59.213,악성코드 유포지
CTAS_IP_2362,IPv4,IP,115.55.80.125,악성코드 유포지
CTAS_IP_2363,IPv4,IP,115.48.46.156,악성코드 유포지
CTAS_IP_2364,IPv4,IP,115.55.21.121,악성코드 유포지
CTAS_IP_2365,IPv4,IP,115.49.73.134,악성코드 유포지
CTAS_IP_2366,IPv4,IP,182.117.166.156,악성코드 유포지
CTAS_IP_2367,IPv4,IP,222.136.152.33,악성코드 유포지
CTAS_IP_2368,IPv4,IP,182.114.252.62,악성코드 유포지
CTAS_IP_2369,IPv4,IP,221.15.5.122,악성코드 유포지
CTAS_IP_2370,IPv4,IP,182.121.150.135,악성코드 유포지
CTAS_IP_2371,IPv4,IP,182.124.177.72,악성코드 유포지
CTAS_IP_2372,IPv4,IP,182.121.152.88,악성코드 유포지
CTAS_IP_2373,IPv4,IP,61.53.91.167,악성코드 유포지
CTAS_IP_2374,IPv4,IP,125.43.253.62,악성코드 유포지
CTAS_IP_2375,IPv4,IP,115.59.238.241,악성코드 유포지
CTAS_IP_2376,IPv4,IP,182.121.252.164,악성코드 유포지
CTAS_IP_2377,IPv4,IP,42.224.125.136,악성코드 유포지
CTAS_IP_2378,IPv4,IP,125.43.247.24,악성코드 유포지
CTAS_IP_2379,IPv4,IP,61.52.156.137,악성코드 유포지
CTAS_IP_2380,IPv4,IP,182.119.224.143,악성코드 유포지
CTAS_IP_2381,IPv4,IP,115.55.198.188,악성코드 유포지
CTAS_IP_2382,IPv4,IP,125.47.87.10,악성코드 유포지
CTAS_IP_2383,IPv4,IP,182.126.143.103,악성코드 유포지
CTAS_IP_2384,IPv4,IP,115.50.43.231,악성코드 유포지
CTAS_IP_2385,IPv4,IP,61.163.130.124,악성코드 유포지
CTAS_IP_2386,IPv4,IP,42.231.41.229,악성코드 유포지
CTAS_IP_2387,IPv4,IP,222.142.254.159,악성코드 유포지
CTAS_IP_2388,IPv4,IP,222.136.139.239,악성코드 유포지
CTAS_IP_2389,IPv4,IP,182.123.234.233,악성코드 유포지
CTAS_IP_2390,IPv4,IP,115.49.24.243,악성코드 유포지
CTAS_IP_2391,IPv4,IP,61.53.93.218,악성코드 유포지
CTAS_IP_2392,IPv4,IP,61.53.90.113,악성코드 유포지
CTAS_IP_2393,IPv4,IP,182.116.120.113,악성코드 유포지
CTAS_IP_2394,IPv4,IP,42.230.215.187,악성코드 유포지
CTAS_IP_2395,IPv4,IP,42.235.7.223,악성코드 유포지
CTAS_IP_2396,IPv4,IP,27.37.111.169,악성코드 유포지
CTAS_IP_2397,IPv4,IP,58.255.47.47,악성코드 유포지
CTAS_IP_2398,IPv4,IP,36.70.140.193,악성코드 유포지
CTAS_IP_2399,IPv4,IP,114.198.242.134,악성코드 유포지
CTAS_IP_2400,IPv4,IP,77.172.14.72,악성코드 유포지
CTAS_IP_2401,IPv4,IP,90.8.145.102,악성코드 유포지
CTAS_IP_2402,IPv4,IP,36.232.67.121,피싱
CTAS_IP_2403,IPv4,IP,111.253.204.163,피싱
CTAS_IP_2404,IPv4,IP,36.232.84.21,피싱
CTAS_IP_2405,IPv4,IP,1.168.178.5,피싱
CTAS_IP_2406,IPv4,IP,1.168.187.205,피싱
CTAS_IP_2407,IPv4,IP,36.232.72.238,피싱
CTAS_IP_2408,IPv4,IP,114.41.25.251,피싱
CTAS_IP_2409,IPv4,IP,111.253.215.27,피싱
CTAS_IP_2410,IPv4,IP,36.232.66.180,피싱
CTAS_IP_2411,IPv4,IP,36.232.110.28,피싱
CTAS_IP_2412,IPv4,IP,36.232.82.245,피싱
CTAS_IP_2413,IPv4,IP,110.186.230.140,악성코드 유포지
CTAS_IP_2414,IPv4,IP,117.90.149.231,악성코드 유포지
CTAS_IP_2415,IPv4,IP,59.90.191.42,악성코드 유포지
CTAS_IP_2416,IPv4,IP,200.14.250.72,악성코드 유포지
CTAS_IP_2417,IPv4,IP,1.163.251.250,피싱
CTAS_IP_2418,IPv4,IP,36.232.73.187,피싱
CTAS_IP_2419,IPv4,IP,154.208.28.196,피싱
CTAS_IP_2420,IPv4,IP,154.208.28.198,피싱
CTAS_IP_2421,IPv4,IP,1.163.245.126,피싱
CTAS_IP_2422,IPv4,IP,154.208.28.197,피싱
CTAS_IP_2423,IPv4,IP,1.163.201.106,피싱
CTAS_IP_2424,IPv4,IP,1.164.167.34,피싱
CTAS_IP_2425,IPv4,IP,36.232.91.148,피싱
CTAS_IP_2426,IPv4,IP,36.232.92.212,피싱
CTAS_IP_2427,IPv4,IP,36.232.101.127,피싱
